TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE,COLUMN_DEFAULT,ORDINAL_POSITION,IS_PRIMARY_KEY,SOURCE
BPACustomBPATabakProd,EOBService_Line_Items,ClaimId,bigint,,19,0,NO,,2,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,Service_From_Date,datetime,,,,YES,NULL,3,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,Service_To_Date,datetime,,,,YES,NULL,4,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,Procedure_Code,varchar,20,,,YES,NULL,5,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,Mod1,varchar,20,,,YES,NULL,6,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,Mod2,varchar,20,,,YES,NULL,7,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,Mod3,varchar,20,,,YES,NULL,8,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,Mod4,varchar,20,,,YES,NULL,9,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,Service_Billed_Amt,decimal,,65,30,YES,NULL,10,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,Service_Allowed_Amt,decimal,,65,30,YES,NULL,11,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,Service_Paid_Amt,decimal,,65,30,YES,NULL,12,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,D_U,varchar,20,,,YES,NULL,13,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,Place_Of_Service,varchar,100,,,YES,NULL,14,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,DX_1,varchar,20,,,YES,NULL,15,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,DX_2,varchar,20,,,YES,NULL,16,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,DX_3,varchar,20,,,YES,NULL,17,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,DX_4,varchar,20,,,YES,NULL,18,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,User_Status,varchar,50,,,YES,NULL,19,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,CreatedById,int,,10,0,YES,NULL,20,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,CreatedByName,varchar,50,,,YES,NULL,21,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,UpdatedById,int,,10,0,YES,NULL,22,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,UpdatedByName,varchar,50,,,YES,NULL,23,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,CreatedDate,datetime,,,,NO,,24,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,UpdatedDate,datetime,,,,YES,NULL,25,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,Status,int,,10,0,NO,0,26,NO,healthcare_ai
BPACustomBPATabakProd,EOBService_Line_Items,ErrorMessage,longtext,4294967295,,,YES,NULL,27,NO,healthcare_ai
BPACustomBPATabakProd,ExtractionAttributeDetails,AttributeId,int,,10,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,ExtractionAttributeDetails,PageNumber,int,,10,0,NO,,2,NO,healthcare_ai
BPACustomBPATabakProd,ExtractionAttributeDetails,FieldName,longtext,4294967295,,,NO,,3,NO,healthcare_ai
BPACustomBPATabakProd,ExtractionAttributeDetails,FieldValue,longtext,4294967295,,,YES,NULL,4,NO,healthcare_ai
BPACustomBPATabakProd,ExtractionAttributeDetails,Location_Top,int,,10,0,YES,NULL,5,NO,healthcare_ai
BPACustomBPATabakProd,ExtractionAttributeDetails,Location_Left,int,,10,0,YES,NULL,6,NO,healthcare_ai
BPACustomBPATabakProd,ExtractionAttributeDetails,Location_Width,int,,10,0,YES,NULL,7,NO,healthcare_ai
BPACustomBPATabakProd,ExtractionAttributeDetails,Location_Height,int,,10,0,YES,NULL,8,NO,healthcare_ai
BPACustomBPATabakProd,ExtractionAttributeDetails,Likelihood,int,,10,0,NO,,9,NO,healthcare_ai
BPACustomBPATabakProd,ExtractionAttributeDetails,Rule_ID,int,,10,0,NO,,10,NO,healthcare_ai
BPACustomBPATabakProd,ExtractionAttributeDetails,Rule_Description,longtext,4294967295,,,NO,,11,NO,healthcare_ai
BPACustomBPATabakProd,ExtractionAttributeDetails,DocumentId,int,,10,0,YES,NULL,12,NO,healthcare_ai
BPACustomBPATabakProd,ExtractionAttributeDetails,isMandatoryField,tinyint,,3,0,NO,0,13,NO,healthcare_ai
BPACustomBPATabakProd,MappingConfigurations,Id,int,,10,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,MappingConfigurations,SourceProperty,longtext,4294967295,,,NO,,2,NO,healthcare_ai
BPACustomBPATabakProd,MappingConfigurations,TargetProperty,longtext,4294967295,,,NO,,3,NO,healthcare_ai
BPACustomBPATabakProd,Module,id,int,,10,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,Module,module_name,varchar,100,,,YES,NULL,2,NO,healthcare_ai
BPACustomBPATabakProd,Module,created_by,int,,10,0,YES,NULL,3,NO,healthcare_ai
BPACustomBPATabakProd,Module,created_at,datetime,,,,YES,NULL,4,NO,healthcare_ai
BPACustomBPATabakProd,Module,updated_by,int,,10,0,YES,NULL,5,NO,healthcare_ai
BPACustomBPATabakProd,Module,updated_at,datetime,,,,YES,NULL,6,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Id,bigint,,19,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_FN,varchar,100,,,YES,NULL,2,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_LN,varchar,100,,,YES,NULL,3,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_MI,varchar,20,,,YES,NULL,4,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_Id,varchar,100,,,YES,NULL,5,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_Account_Number,varchar,100,,,YES,NULL,6,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_Control_Number,varchar,100,,,YES,NULL,7,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_Group,varchar,100,,,YES,NULL,8,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_Addr1,varchar,200,,,YES,NULL,9,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_Addr2,varchar,200,,,YES,NULL,10,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_City,varchar,100,,,YES,NULL,11,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_State,varchar,50,,,YES,NULL,12,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_Zip,varchar,20,,,YES,NULL,13,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_DOB,datetime,,,,YES,NULL,14,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_Gender,varchar,10,,,YES,NULL,15,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_Relationship,varchar,10,,,YES,NULL,16,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_Marital_Status,varchar,50,,,YES,NULL,17,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_Primary_Phone_No,varchar,50,,,YES,NULL,18,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_Home_Phone_No,varchar,50,,,YES,NULL,19,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Patient_Primary_Email,varchar,200,,,YES,NULL,20,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,Insured_Name,varchar,200,,,YES,NULL,21,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,EzClaimPatientId,int,,10,0,YES,NULL,22,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,CreatedById,int,,10,0,YES,NULL,23,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,CreatedByName,varchar,50,,,YES,NULL,24,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,UpdatedById,int,,10,0,YES,NULL,25,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,UpdatedByName,varchar,50,,,YES,NULL,26,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,CreatedDate,datetime,,,,NO,,27,NO,healthcare_ai
BPACustomBPATabakProd,PatientRecords,UpdatedDate,datetime,,,,YES,NULL,28,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,Id,int,,10,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,name,varchar,100,,,NO,,2,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,account_id,int,,10,0,NO,,3,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,UniqueCode,longtext,4294967295,,,YES,NULL,4,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,RedirectUrl,longtext,4294967295,,,YES,NULL,5,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,InputQueuePayload,longtext,4294967295,,,YES,NULL,6,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,InboundQueuePayload,longtext,4294967295,,,YES,NULL,7,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,OutputQueuePayload,longtext,4294967295,,,YES,NULL,8,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,archived,varchar,10,,,YES,NULL,9,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,lockDuration,int,,10,0,YES,NULL,10,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,archived_date,datetime,,,,YES,NULL,11,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,create_date,datetime,,,,YES,NULL,12,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,create_by,varchar,100,,,YES,NULL,13,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,update_date,datetime,,,,YES,NULL,14,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,updated_by,varchar,100,,,YES,NULL,15,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,service_type,int,,10,0,YES,NULL,16,NO,healthcare_ai
BPACustomBPATabakProd,ProcessConfig,SourceSystemJsonFormat,longtext,4294967295,,,YES,NULL,17,NO,healthcare_ai
BPACustomBPATabakProd,ProcessInboundFieldMappers,Id,int,,10,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,ProcessInboundFieldMappers,SourceFieldName,longtext,4294967295,,,NO,,2,NO,healthcare_ai
BPACustomBPATabakProd,ProcessInboundFieldMappers,TargetFieldName,longtext,4294967295,,,YES,NULL,3,NO,healthcare_ai
BPACustomBPATabakProd,ProcessInboundFieldMappers,ProcessConfigurationId,int,,10,0,NO,,4,NO,healthcare_ai
BPACustomBPATabakProd,Roles,Id,int,,10,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,Roles,name,varchar,100,,,YES,NULL,2,NO,healthcare_ai
BPACustomBPATabakProd,Roles,account_id,int,,10,0,YES,NULL,3,NO,healthcare_ai
BPACustomBPATabakProd,Roles,type,int,,10,0,NO,,4,NO,healthcare_ai
BPACustomBPATabakProd,Roles,created_by,int,,10,0,YES,NULL,5,NO,healthcare_ai
BPACustomBPATabakProd,Roles,created_at,datetime,,,,YES,NULL,6,NO,healthcare_ai
BPACustomBPATabakProd,Roles,updated_by,int,,10,0,YES,NULL,7,NO,healthcare_ai
BPACustomBPATabakProd,Roles,updated_at,datetime,,,,YES,NULL,8,NO,healthcare_ai
BPACustomBPATabakProd,Role_Access_Rights,id,int,,10,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,Role_Access_Rights,role_id,int,,10,0,NO,,2,NO,healthcare_ai
BPACustomBPATabakProd,Role_Access_Rights,module_id,int,,10,0,NO,,3,NO,healthcare_ai
BPACustomBPATabakProd,Role_Access_Rights,can_write,tinyint,,3,0,NO,,4,NO,healthcare_ai
BPACustomBPATabakProd,Role_Access_Rights,can_read,tinyint,,3,0,NO,,5,NO,healthcare_ai
BPACustomBPATabakProd,Role_Access_Rights,can_update,tinyint,,3,0,NO,,6,NO,healthcare_ai
BPACustomBPATabakProd,Role_Access_Rights,can_delete,tinyint,,3,0,NO,,7,NO,healthcare_ai
BPACustomBPATabakProd,Role_Access_Rights,created_by,int,,10,0,YES,NULL,8,NO,healthcare_ai
BPACustomBPATabakProd,Role_Access_Rights,created_at,datetime,,,,YES,NULL,9,NO,healthcare_ai
BPACustomBPATabakProd,States,Id,int,,10,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,States,name,varchar,100,,,YES,NULL,2,NO,healthcare_ai
BPACustomBPATabakProd,States,country_id,int,,10,0,NO,,3,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,Id,bigint,,19,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,File_name,varchar,260,,,YES,NULL,2,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,File_url,varchar,2000,,,YES,NULL,3,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,Date_Of_Service,datetime,,,,YES,NULL,4,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,Client,varchar,200,,,YES,NULL,5,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,Account,varchar,200,,,YES,NULL,6,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,Total_No_Of_Clm_On_File,int,,10,0,YES,NULL,7,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,NoOfClaimsCompleted,int,,10,0,YES,NULL,8,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,Total_Charge_Amt_On_File,decimal,,65,30,YES,NULL,9,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,Download_Date,datetime,,,,YES,NULL,10,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,Completed_Date,datetime,,,,YES,NULL,11,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,Not_Completed_Reason,varchar,500,,,YES,NULL,12,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,File_Status,int,,10,0,NO,,13,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,RawJson,longtext,4294967295,,,NO,,14,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,CreatedById,int,,10,0,YES,NULL,15,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,CreatedByName,varchar,50,,,YES,NULL,16,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,UpdatedById,int,,10,0,YES,NULL,17,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,UpdatedByName,varchar,50,,,YES,NULL,18,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,CreatedDate,datetime,,,,NO,,19,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillAllocations,UpdatedDate,datetime,,,,YES,NULL,20,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,Id,bigint,,19,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,ClaimRecordId,bigint,,19,0,NO,,2,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,Role,int,,10,0,NO,,3,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_Name,varchar,200,,,YES,NULL,4,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_NPI,varchar,20,,,YES,NULL,5,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_Addr1,varchar,200,,,YES,NULL,6,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_Addr2,varchar,200,,,YES,NULL,7,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_City,varchar,100,,,YES,NULL,8,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_State,varchar,50,,,YES,NULL,9,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_Zip,varchar,20,,,YES,NULL,10,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_FedId,varchar,50,,,YES,NULL,11,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_TaxId,varchar,50,,,YES,NULL,12,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,Provider_Taxonomy,varchar,50,,,YES,NULL,13,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,EzClaimProviderId,int,,10,0,YES,NULL,14,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,ClaimRecordId1,bigint,,19,0,YES,NULL,15,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,CreatedById,int,,10,0,YES,NULL,16,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,CreatedByName,varchar,50,,,YES,NULL,17,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,UpdatedById,int,,10,0,YES,NULL,18,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,UpdatedByName,varchar,50,,,YES,NULL,19,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,CreatedDate,datetime,,,,NO,,20,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaimProviders,UpdatedDate,datetime,,,,YES,NULL,21,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,Id,bigint,,19,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,AllocationRecordId,bigint,,19,0,NO,,2,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,Patient_Control_Number,varchar,100,,,YES,NULL,3,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,Claim_Total_Charge_Amt,decimal,,65,30,YES,NULL,4,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,Claim_Filing_indicator,varchar,20,,,YES,NULL,5,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,Claim_Frequency_Code,varchar,20,,,YES,NULL,6,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,Claim_Date_of_Service,datetime,,,,YES,NULL,7,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,Claim_Auth_No,varchar,100,,,YES,NULL,8,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,Patient_Paid_Amt,decimal,,65,30,YES,NULL,9,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,CLIA_Number,varchar,50,,,YES,NULL,10,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,CLaim_Invoice_Number,varchar,100,,,YES,NULL,11,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,Admission_Date,datetime,,,,YES,NULL,12,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,Patient_Last_Seen_Date,datetime,,,,YES,NULL,13,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,Status,int,,10,0,NO,,14,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,PatientId,bigint,,19,0,YES,NULL,15,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,CreatedById,int,,10,0,YES,NULL,16,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,CreatedByName,varchar,50,,,YES,NULL,17,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,UpdatedById,int,,10,0,YES,NULL,18,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,UpdatedByName,varchar,50,,,YES,NULL,19,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,CreatedDate,datetime,,,,NO,,20,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,UpdatedDate,datetime,,,,YES,NULL,21,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillClaims,EzClaimId,int,,10,0,YES,NULL,22,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Id,bigint,,19,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,ClaimRecordId,bigint,,19,0,NO,,2,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Primary_DX,varchar,20,,,YES,NULL,3,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Secondary_DX1,varchar,20,,,YES,NULL,4,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Secondary_DX2,varchar,20,,,YES,NULL,5,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Secondary_DX3,varchar,20,,,YES,NULL,6,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Secondary_DX4,varchar,20,,,YES,NULL,7,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Secondary_DX5,varchar,20,,,YES,NULL,8,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Secondary_DX6,varchar,20,,,YES,NULL,9,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Secondary_DX7,varchar,20,,,YES,NULL,10,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Secondary_DX8,varchar,20,,,YES,NULL,11,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Secondary_DX9,varchar,20,,,YES,NULL,12,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Secondary_DX10,varchar,20,,,YES,NULL,13,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Secondary_DX11,varchar,20,,,YES,NULL,14,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,Secondary_DX12,varchar,20,,,YES,NULL,15,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,CreatedById,int,,10,0,YES,NULL,16,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,CreatedByName,varchar,50,,,YES,NULL,17,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,UpdatedById,int,,10,0,YES,NULL,18,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,UpdatedByName,varchar,50,,,YES,NULL,19,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,CreatedDate,datetime,,,,NO,,20,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillDiagnosisCodes,UpdatedDate,datetime,,,,YES,NULL,21,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,Id,bigint,,19,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,ClaimRecordId,bigint,,19,0,NO,,2,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,Payer_Name,varchar,200,,,YES,NULL,3,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,Payer_Id,varchar,50,,,YES,NULL,4,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,Payer_Addr1,varchar,200,,,YES,NULL,5,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,Payer_Addr2,varchar,200,,,YES,NULL,6,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,Payer_City,varchar,100,,,YES,NULL,7,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,Payer_State,varchar,50,,,YES,NULL,8,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,Payer_Zip,varchar,20,,,YES,NULL,9,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,Payer_Type,varchar,50,,,YES,NULL,10,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,EzClaimPayerId,int,,10,0,NO,,11,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,CreatedById,int,,10,0,YES,NULL,12,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,CreatedByName,varchar,50,,,YES,NULL,13,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,UpdatedById,int,,10,0,YES,NULL,14,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,UpdatedByName,varchar,50,,,YES,NULL,15,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,CreatedDate,datetime,,,,NO,,16,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillPayers,UpdatedDate,datetime,,,,YES,NULL,17,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,Id,bigint,,19,0,NO,,1,YES,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,ClaimRecordId,bigint,,19,0,NO,,2,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,Service_From_Date,datetime,,,,YES,NULL,3,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,Service_To_Date,datetime,,,,YES,NULL,4,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,Procedure_Code,varchar,20,,,YES,NULL,5,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,Mod1,varchar,10,,,YES,NULL,6,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,Mod2,varchar,10,,,YES,NULL,7,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,Mod3,varchar,10,,,YES,NULL,8,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,Mod4,varchar,10,,,YES,NULL,9,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,Service_Billed_Amt,decimal,,65,30,YES,NULL,10,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,D_U,int,,10,0,YES,NULL,11,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,Place_Of_Service,varchar,10,,,YES,NULL,12,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,DX_1,varchar,20,,,YES,NULL,13,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,DX_2,varchar,20,,,YES,NULL,14,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,DX_3,varchar,20,,,YES,NULL,15,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,DX_4,varchar,20,,,YES,NULL,16,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,User_Status,varchar,50,,,YES,NULL,17,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,CreatedById,int,,10,0,YES,NULL,18,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,CreatedByName,varchar,50,,,YES,NULL,19,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,UpdatedById,int,,10,0,YES,NULL,20,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,UpdatedByName,varchar,50,,,YES,NULL,21,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,CreatedDate,datetime,,,,NO,,22,NO,healthcare_ai
BPACustomBPATabakProd,SuperBillServiceLines,UpdatedDate,datetime,,,,YES,NULL,23,NO,healthcare_ai
BPACustomBPATabakProd,Transactions,Transation_id,int,,10,0,NO,,1,YES,healthcare_ai
